Grade,LetterGrade
20.04709262490991,F
21.73476500501117,F
68.63106869816501,C
45.77593751985493,F
97.55260915038664,A
13.96785753907407,F
46.136291086171624,F
73.3343238742484,C
29.8192090400085,F
36.76053788324302,F
38.06785240572703,F
65.17577633978387,D
37.49074814570855,F
55.364107573084986,F
69.38619223311275,C
47.98015497776501,F
45.1522823994795,F
69.05131540980646,C
37.97389247343392,F
2.9584554077492164,F
4.31167912523136,F
91.6297243068968,A
38.91734850748476,F
74.65443675650886,C
59.151597032881185,D
24.017068314561374,F
44.01995359844173,F
10.08035256722265,F
6.219552509644933,F
38.82391079530279,F
0.06493203313365781,F
25.557216977324483,F
53.181217709604624,F
0.10937435989607502,F
85.22307309659716,B
23.099308017269358,F
57.46798828521001,D
71.53112944568674,C
25.756169119415496,F
72.46640498243126,C
43.38925707564362,F
82.51616317077278,B
62.94136308464022,D
22.934768463621012,F
14.550379599005725,F
83.74381571864407,B
25.295545996499357,F
53.71150205843305,F
1.5554642921618234,F
58.22659052229211,D
77.50339416914719,B
15.558053650281323,F
60.65136589043103,D
71.35679662452769,C
72.58378673183505,C
23.24095649120016,F
49.91029543187383,F
94.30056313560506,A
54.92321217926516,F
93.04547183934447,A
8.899648349449219,F
60.27784153861292,D
6.395057021195361,F
46.915948794182725,F
25.072944856970338,F
65.05958683806142,D
45.75183935459465,F
75.21007624461376,C
45.6959624565491,F
40.48449846998273,F
44.321677657602585,F
42.644384243240616,F
58.13797234416693,D
16.747874665281337,F
77.87849961737773,B
49.40278439053461,F
17.082799858207853,F
56.96459722839968,D
54.33642231530196,F
86.50512215291218,A
29.284741076442124,F
21.799163024250213,F
28.15335655583995,F
95.08597687532914,A
57.59508870305741,D
25.69596858463421,F
15.200283494015654,F
91.03261557927607,A
14.071136414479025,F
64.3882858032143,D
53.61940455208376,F
73.78568766779598,C
27.738009989257172,F
20.77411306578103,F
84.98436881697761,B
14.189742888015056,F
35.12496624727842,F
35.00557101003603,F
28.870754740035142,F
31.687609422200925,F
3.1580532917296678,F
11.817834205493028,F
84.23860749096863,B
12.867549437057113,F
14.839924985532537,F
84.01793063169842,B
30.68164812941664,F
8.196518171323996,F
88.25304252212204,A
8.02554842355956,F
0.3099898649703503,F
49.71497461709329,F
3.173090468419304,F
80.68964788171516,B
75.62709189849753,C
76.9723099593877,B
39.59768136500599,F
10.11930183217794,F
23.10845086360931,F
97.82735797910989,A
27.679628780813292,F
85.43903105966476,B
43.19292058516925,F
15.956784383467271,F
89.94791520402205,A
56.090909575499694,D
61.48386313751405,D
31.517970415856688,F
20.755629020067435,F
96.27415615889564,A
40.97673793657436,F
37.424171355085846,F
9.764000659743887,F
19.457055122020872,F
34.860227954140534,F
81.5940514540847,B
14.189108063558853,F
22.757517169585984,F
67.37845455751548,C
0.6993527409619449,F
53.90823103238094,F
48.64823543046853,F
86.15387488411574,A
67.01125628362057,C
95.2987104538966,A
42.16241310116868,F
65.61575009424922,D
25.96788396748432,F
22.2087177121705,F
74.25031086516798,C
62.943615876444305,D
78.54304195269091,B
86.9590368936951,A
99.80619426974302,A
57.894397666930566,D
5.327578987571702,F
40.55334574780349,F
28.129251573552384,F
44.72946253814105,F
73.75222618855047,C
83.44939480202,B
54.66007646924223,F
69.88736854023358,C
25.880326473067527,F
30.077001671080982,F
38.23315774324107,F
67.19219714016094,C
96.29198635786884,A
83.7790114282756,B
54.71214225291047,F
54.20968162845138,F
36.264844470389804,F
82.0167998775731,B
47.14906153618114,F
45.121817539248376,F
3.0445834765339908,F
44.538612217503015,F
54.54997515734651,F
21.72972379591481,F
48.43980195223696,F
78.37747104380067,B
46.67526553055862,F
48.97014020723355,F
87.46285982786524,A
83.81159204180413,B
21.4660982875561,F
15.73475390329101,F
57.974566434953054,D
12.46711022087248,F
30.053917095760575,F
21.52658754435245,F
40.93928475960978,F
48.701607744575966,F
38.73552881978437,F
66.78328142849269,C
45.022164020175545,F
27.024538515535223,F
64.45690451482389,D
33.67093209921117,F
29.305642561382594,F
43.52973152214742,F
89.13563208513798,A
99.52768702749408,A
0.14606421395536584,F
31.05719467894502,F
76.5517669703694,B
97.95856522896796,A
44.70561465064053,F
4.628871343124663,F
87.5297793393064,A
31.263565777004775,F
66.18130843863672,C
70.0885012992396,C
83.80007379942104,B
60.85327626787901,D
89.08083546695572,A
4.958571627989161,F
14.732153732885667,F
86.08332875989765,A
69.08832046568597,C
84.01699135724427,B
49.859871573689915,F
62.711663349897776,D
46.78904011729777,F
46.350278959769284,F
58.0565572882905,D
28.790751035843677,F
67.71333394563445,C
38.86958136358998,F
62.29206700134874,D
26.020911155366722,F
64.97726784305593,D
9.752869992143964,F
22.308790872104346,F
30.111807572049386,F
20.33241274824844,F
95.43593534802642,A
69.37567651458988,C
9.88831031121814,F
47.43877969170966,F
12.490172449607117,F
56.20031692281626,D
52.9598141128414,F
10.641823401764439,F
31.814356807973144,F
9.749500865715676,F
6.859633365627094,F
35.83948944697644,F
71.39226221596661,C
58.243232995522064,D
56.64694309989887,D
69.96145109055112,C
77.18133606115912,B
76.88058858147286,B
14.652482074742434,F
13.375165321121385,F
35.577168401057605,F
99.19018024537417,A
53.82782586938083,F
29.71679794050769,F
4.530086106237929,F
57.59563886857008,D
19.21662822787541,F
42.13939108291452,F
11.229141552407086,F
76.97382703249346,B
66.212048169178,C
46.889519096655754,F
94.81689020125533,A
90.65906334410508,A
65.37698229290355,D
16.655781354257048,F
49.55031008177811,F
55.660757562671684,F
68.75318519582581,C
37.67710641138561,F
47.17051545369878,F
42.23596005746811,F
8.355655740036582,F
58.74640167409277,D
90.83015276690686,A
80.17266558850228,B
64.1312640753161,D
92.04587171446428,A
12.00979851988917,F
78.58560757098067,B
45.75619485108076,F
24.870699081729576,F
5.4142429649339014,F
54.27550784010047,F
88.12470466160313,A
81.53721756344704,B
72.3756574394269,C
3.4321838705331564,F
95.0870672203751,A
56.827627826671126,D
14.687201604272548,F
73.13874351186325,C
0.4949351328942031,F
11.009342967583791,F
7.365773607092752,F
52.77743812809391,F
12.465794040474421,F
76.60698957145073,B
37.140956422295766,F
44.53248169811549,F
3.4684155197356237,F
22.25396005740139,F
83.05286394126384,B
90.52361743023918,A
42.77746984872276,F
0.536491554495,F
48.76177337497442,F
75.73104753970574,C
56.49365669210922,D
50.27966443197111,F
49.810822520803825,F
51.61079856638274,F
6.739354812961307,F
4.486025240883951,F
98.25646070506463,A
6.552500138900353,F
70.15810774903345,C
80.91707679852738,B
82.67382023149375,B
65.97999641535587,D
95.53883335278445,A
7.39149702047579,F
78.30957774613518,B
84.25407822283758,B
87.0091766176057,A
30.831037068119784,F
62.035863947999715,D
29.903332600921274,F
65.19827706984286,D
38.02337399503486,F
28.895218241226583,F
4.6256422920432305,F
88.78028372526038,A
60.6693322938524,D
0.023316818042051768,F
83.96369357073522,B
6.086430531360055,F
54.56922605974584,F
76.36013215580759,B
33.670039404830064,F
76.56267692029195,B
50.97857995427891,F
13.03067629000829,F
33.47316144893424,F
17.30150637127568,F
74.14322199343219,C
1.3640420767120132,F
99.92981473006772,A
40.27375557414361,F
83.00408803715855,B
8.428845485100023,F
26.924500536189157,F
7.0168667300820164,F
76.37789384231777,B
25.28292029324145,F
44.158078530370936,F
83.28663010864953,B
56.9320859902875,D
27.464518537488768,F
96.88776776441566,A
62.78590333095801,D
1.9858937514468877,F
88.86079509520975,A
71.90949781273942,C
78.29094760880297,B
48.13073676363692,F
16.203185773627116,F
9.781051255530326,F
38.20427732735491,F
49.93000531194214,F
84.88008543360986,B
54.798691508566556,F
89.85272255554952,A
15.72150736529333,F
76.78676756446933,B
11.78304416478172,F
34.44304398963624,F
22.532020798473205,F
35.68223563663605,F
73.58394404101054,C
79.72194185129476,B
39.10615808342214,F
72.75423713935312,C
48.72559359759337,F
92.73558459489067,A
5.01339343811793,F
89.13381480611578,A
3.2457110592473915,F
77.92191394675305,B
67.13282958087446,C
34.74269310837684,F
2.330101790200745,F
74.47934197356834,C
27.24686679550209,F
33.4718804124307,F
1.199356999621981,F
2.346090864765926,F
6.246654399823337,F
95.4374696251251,A
24.49906775733507,F
8.479450598909455,F
3.5803047598466198,F
13.319305455343077,F
25.098754814517086,F
99.62822654693254,A
0.4318662773360793,F
83.45757789210985,B
30.246418108780837,F
58.41434414753921,D
11.43638370518435,F
25.350882633039472,F
5.0203599176739555,F
36.38377483219062,F
71.23385920021266,C
25.663659423814867,F
42.722913826033206,F
74.73744800977686,C
46.574866710947084,F
79.08671188682315,B
98.28957777954469,A
3.5540521621002297,F
63.291457487249836,D
81.35295275842593,B
87.96861355958997,A
28.41536038978074,F
66.92821751423169,C
10.637047658320453,F
48.08913220389071,F
80.0697818085074,B
37.35786863553957,F
48.985395826412116,F
59.334370495090724,D
18.603964886642732,F
78.77352289351474,B
34.482817793263266,F
49.64390216847456,F
88.05934863012818,A
74.04792900336454,C
60.390625641082494,D
28.5225044378034,F
15.652915025337688,F
4.075091860205681,F
19.934298786306925,F
86.72881383655633,A
98.46226853938992,A
86.73805993933387,A
94.84766774327515,A
94.07210659196123,A
58.86991495080844,D
41.22619025284382,F
53.67134069554034,F
90.3149756234484,A
85.74787704589487,B
83.34603527447048,B
40.909149824550106,F
79.2419715286573,B
22.55446617829522,F
47.71188481867185,F
83.62729732323952,B
4.740493988625993,F
73.16248313884967,C
90.65423872470902,A
27.490074233613093,F
31.009369946695863,F
44.32841967592848,F
85.21360000288409,B
18.531148437617507,F
87.4453093248254,A
62.44558578182379,D
15.841928948611827,F
59.292095940445954,D
0.21678692965922952,F
61.72723523474042,D
96.14185209463751,A
59.19258264352693,D
15.3457171582441,F
85.14680997110378,B
87.02677505431373,A
54.555979762206576,F
3.6398773364649473,F
12.236794015391206,F
61.52555272873784,D
47.247286437145064,F
79.39911448158725,B
39.23127701843351,F
35.952990604474124,F
54.06144297660206,F
87.58973421637306,A
64.60012940721498,D
4.759216797081178,F
37.752234962242795,F
85.1255879133283,B
25.694213049308523,F
9.74380632196673,F
21.70429813731053,F
13.005087757500622,F
74.78064578812328,C
24.430535024416045,F
97.58887103987263,A
95.7252036299636,A
30.842773791951927,F
23.8594569063449,F
9.605631774396128,F
23.3558320452816,F
79.36955137061139,B
96.487112123088,A
72.008218013928,C
72.86524323619842,C
98.7128767555362,A
56.26910944962551,D
86.97934325398168,A
86.93756326195088,A
94.34914523759367,A
97.93051588172496,A
62.45771648931847,D
48.370796875111125,F
38.122375608801704,F
61.07099020696932,D
71.12023963840483,C
5.175936398073134,F
32.74306517771301,F
84.77377744993865,B
7.725852266997702,F
76.30176370132124,B
83.2990237719875,B
85.3942292803421,B
7.71298573495921,F
88.3331775287037,A
24.820654099798332,F
65.88931642226676,D
32.51382239194732,F
44.19134798716263,F
25.94509788769701,F
4.328408957149243,F
70.69107690798681,C
89.4282499958904,A
34.75087337201811,F
69.55644014150803,C
11.519891443593544,F
29.625094471913872,F
99.22676673653197,A
11.116570385432512,F
14.56991332787182,F
75.49596286193353,C
4.681778313419061,F
20.679826526810054,F
81.29763818436525,B
30.447187148454624,F
97.36184091702765,A
53.09971267971828,F
38.874993921698994,F
17.947324427414546,F
78.56330199331715,B
60.44096691177761,D
82.00512634556733,B
5.962029882503106,F
47.857446944535845,F
53.972540858751415,F
80.87709520958803,B
7.538773171396529,F
71.98979163301618,C
97.69888892399396,A
89.94892002318502,A
64.42215364441667,D
72.39091230644962,C
11.281282369795187,F
56.06687734552391,D
95.1656454900376,A
7.746939533310804,F
79.52139448366269,B
94.57358373702272,A
11.690542085026213,F
71.88040059468419,C
62.147357401913325,D
36.42661396067709,F
2.4303055162191667,F
24.205841502301507,F
12.390271525088659,F
77.53683248290271,B
75.50954337099729,C
54.434184130601,F
0.3795403472193093,F
54.9562264784692,F
98.38519147762324,A
12.727238211521785,F
92.65965604102246,A
92.3595711543679,A
72.51672651596608,C
36.256618873772,F
97.87256797528138,A
57.02329858959633,D
25.181643293688104,F
53.548419021623175,F
83.96651719948872,B
72.76527783223817,C
11.317683804046908,F
85.87895238534344,B
56.605331884550836,D
10.3988651033462,F
49.9985596465133,F
72.65490237567876,C
54.7391056571062,F
66.44550475433647,C
76.59254046249464,B
77.80491956578163,B
1.1113036734960224,F
42.102296442066645,F
66.84271826232006,C
61.68359043757399,D
84.42568083408042,B
65.71111450676236,D
2.8501544897610254,F
80.79969289784317,B
5.073237215633208,F
31.75816226332503,F
3.7141385605868105,F
23.86139924219053,F
59.16336925705051,D
99.26562352538853,A
7.524037127037698,F
62.20943453847535,D
62.65423701191308,D
7.049371923941916,F
1.8321350157787575,F
9.828642914231,F
82.11164985859841,B
97.74415490338811,A
73.19060782222385,C
24.899825370662864,F
75.09608711551657,C
36.061760750213466,F
59.61783322582315,D
28.404243425068575,F
22.81763100841817,F
2.6588661368758038,F
0.872661059245261,F
86.0517573186286,A
27.97943800760061,F
39.30162066512989,F
16.982659681015555,F
71.16032529611397,C
93.38073036654225,A
51.5517739354558,F
71.80497749288061,C
10.405404262623918,F
30.66278644940228,F
51.170566981522846,F
60.251992439856814,D
43.595980074971266,F
98.13011301139082,A
12.741647607046392,F
53.848337292671125,F
89.20874469589214,A
40.28981399716947,F
13.419015014759738,F
69.40873427897523,C
39.358093784219776,F
77.7981882318301,B
93.75836715220115,A
38.73688292333474,F
8.35200101841933,F
99.89464725792634,A
58.91013326104015,D
38.93098167073528,F
76.22497966179095,B
29.621097605611336,F
29.496029554014424,F
98.13628543892735,A
37.29198417301763,F
22.299103988173417,F
73.48230952916913,C
6.122182733613746,F
27.83477989768134,F
34.178408298207806,F
62.80926516358386,D
91.47748676060924,A
58.11671917360173,D
60.95404344821217,D
21.31392480508033,F
13.559482706102333,F
36.01744153695003,F
32.095038880370765,F
49.81383269665854,F
81.86952047421188,B
51.49950061235694,F
61.809425918295446,D
93.35656466513986,A
35.541929082152855,F
72.43030921150108,C
34.377256880345975,F
40.82022905272552,F
96.85512631061192,A
75.31126515254823,C
12.265431397752934,F
61.463765384865354,D
31.513598244173792,F
99.62521663743001,A
46.10032576752221,F
37.869265661576115,F
4.457527807705597,F
50.898693577969354,F
63.103569054412965,D
68.06313599289464,C
26.88997991491696,F
53.400883951001376,F
68.91745027947323,C
84.8692315484238,B
14.41844021156572,F
24.59042206167361,F
95.27369045551927,A
37.66940535933896,F
65.6621944608189,D
42.52051617432598,F
66.60987265586628,C
50.173589039108315,F
32.59215882876655,F
78.10977916035968,B
99.25661001185658,A
14.969992574605017,F
9.95528452669695,F
59.32107390018581,D
58.01932866669625,D
86.7024956510101,A
55.60876278215283,F
52.97447549220745,F
81.06609281095538,B
9.754545486956301,F
44.30364525875093,F
10.179582524911613,F
70.18847797891303,C
60.554394766088826,D
18.721619878594275,F
54.38002870350401,F
38.76353491901704,F
10.749645257584051,F
94.92101078304856,A
72.63074602485582,C
26.116535243648876,F
52.09846127621773,F
8.726400811196044,F
70.64360822851276,C
92.55641106183013,A
65.95925797110473,D
32.56184332331324,F
6.998407274108354,F
77.75803143252136,B
4.773470107091904,F
15.353113042052291,F
80.95707306080486,B
17.13449207668808,F
82.47581391057159,B
44.559890076298544,F
80.11660260727228,B
35.82830518309592,F
4.542010800989593,F
9.895968281432532,F
82.64387410379793,B
11.303434693818915,F
44.86196672276739,F
24.010088436069875,F
17.639437971721772,F
19.15416188293473,F
8.153906638503205,F
53.00948807454865,F
48.64501659852354,F
58.00319972481539,D
99.56559867005831,A
35.046404912274234,F
73.03175126491162,C
71.7020547963902,C
54.11898452124271,F
58.89974014534067,D
36.53747310205196,F
55.7974860719891,F
85.78804210737125,B
85.35570810656645,B
25.18009460354107,F
38.92489942938761,F
8.562703625877877,F
72.13198510483025,C
75.60491751681177,C
80.88491104816349,B
14.183061091000948,F
25.30875411441983,F
52.35636274511172,F
91.66578561331302,A
1.4889001464217677,F
83.47330388443825,B
59.85160581581336,D
12.09213024115292,F
36.87153282948606,F
69.52899320437636,C
50.910089194209476,F
60.57406665606756,D
34.32328149160339,F
5.749741374970463,F
94.32653836762124,A
91.06852701438608,A
42.45803100117184,F
84.56045759400064,B
42.03329717318021,F
95.20194392429856,A
55.64855950064032,F
44.75476591066887,F
13.916437107237666,F
51.93790239167593,F
94.01316577682988,A
5.176495870053744,F
83.66461016657334,B
91.96743140997525,A
83.09797424828795,B
92.52820461852008,A
50.91334921932608,F
82.39085354332629,B
36.897554705654066,F
46.29904531005047,F
11.154259908043962,F
14.320419406775375,F
89.26061146171683,A
84.81738997325628,B
58.39151304029506,D
76.05222746185937,B
35.637345065965995,F
68.55921311068008,C
33.623463838858406,F
23.918889593468183,F
95.78186930891445,A
23.42498994358261,F
5.895024154470252,F
5.391321862543164,F
91.27005191321199,A
64.02824408327633,D
19.154374782526638,F
22.970664139337092,F
75.41808709832355,C
51.70060981557643,F
44.84234792181254,F
61.06372627187058,D
54.40650926690345,F
7.54843113377529,F
64.3475942148303,D
76.69432107037952,B
25.028909329868533,F
85.13623177241067,B
17.363362878950582,F
17.782027108363398,F
50.512549124724785,F
58.18563712219118,D
77.95676443250679,B
11.901963592257692,F
32.241798331577,F
57.889881396340506,D
38.39306450377702,F
26.17123488644716,F
17.00102631930861,F
76.07801161952993,B
73.58206851163166,C
13.632758486288454,F
79.17701937704155,B
70.16868981057517,C
79.00725513330532,B
88.78573372133772,A
33.639520189485886,F
63.22024065988104,D
82.78013659190634,B
40.39575250210306,F
5.200243034395157,F
53.84388032381593,F
60.19098767240379,D
18.219237513871633,F
29.942195735335254,F
18.344770470924654,F
0.9117999634072005,F
70.92560081044982,C
62.36522947580113,D
21.795238051074904,F
95.33435474754752,A
16.32566559359455,F
67.82226214738023,C
7.872525491270855,F
62.22519248948778,D
16.128290539883338,F
79.28513337480219,B
6.474381011316844,F
18.420953667607666,F
32.3590326979503,F
46.14046943879795,F
30.004528013743514,F
36.18431019017553,F
15.116704480598631,F
63.1428560904139,D
66.51193059580397,C
49.632599819571844,F
41.245608008183645,F
9.864580460642792,F
7.285703218014938,F
74.99321057020256,C
99.92450341720391,A
80.71844444188837,B
82.17719793957009,B
72.16657109446551,C
26.731464889161693,F
53.020621843902006,F
56.730941124386426,D
7.569731113738987,F
58.54186623226322,D
30.287053513641084,F
70.105065320665,C
12.44633154520537,F
36.060673429411786,F
84.64142776686671,B
15.895543703647464,F
0.8398781457380156,F
90.03623916067154,A
15.674283382091536,F
82.89167398418196,B
25.77083770489914,F
40.47874265375002,F
13.131387991958675,F
22.341030686843986,F
72.13732880772034,C
2.2123922376742766,F
13.327251597177291,F
97.23949703577892,A
20.353359126443582,F
1.0523795337419206,F
62.85834276117422,D
26.756968376246306,F
85.63608900093853,B
29.263732836399225,F
35.3527670498211,F
76.2447291409899,B
60.4392454187439,D
49.6411544310993,F
53.16940045674888,F
34.40883856835444,F
25.93704625177753,F
41.86151793814974,F
36.80857950957317,F
99.23308553947324,A
15.163795542715953,F
59.39415720835195,D
90.50575648479663,A
52.60024212530442,F
99.7471357071629,A
74.33007553647413,C
26.76532382790848,F
94.67459072930791,A
39.32819963075141,F
11.610573593845764,F
70.9493011279706,C
94.63883046046276,A
68.75270449422257,C
95.77627605865183,A
98.52744470198427,A
77.20106870592922,B
22.843559403716927,F
84.73645596774153,B
63.42140168531787,D
91.88165420582054,A
94.85645432991514,A
32.11204554653304,F
86.00886952464884,A
98.01410739236172,A
14.679966068146399,F
74.6994123001067,C
0.9243441654014029,F
61.37475105589939,D
3.5192200842185217,F
1.5759806422064426,F
25.79908529985425,F
81.57835578234017,B
70.11755609308729,C
89.0172462615281,A
51.075289223609744,F
29.98748189579836,F
48.956765899191446,F
79.09293098940192,B
56.51390410600495,D
40.45218198444521,F
2.8365827181922265,F
69.91594618197773,C
3.0257017567364985,F
25.6954450498581,F
34.264782217088076,F
75.35622566732818,C
13.754887391906435,F
55.42024861637282,F
42.49978851753564,F
57.92616668255206,D
85.42067951374732,B
32.48233405748534,F
87.55938877385275,A
4.307467337915682,F
36.75573284863173,F
0.5349764906782739,F
30.87250543042287,F
18.480665298667997,F
99.26541006541922,A
77.68354132291448,B
27.38447965507842,F
48.7233835470296,F
83.2188443554544,B
4.24949336543099,F
81.48021668599444,B
59.92135782111336,D
81.66215448362902,B
17.296631103820538,F
68.14781190212375,C
79.21117977541076,B
94.69782373792697,A
8.89971118268168,F
68.72561571859224,C
7.38028385748295,F
11.787375876652318,F
58.326991970212816,D
31.448859948275874,F
8.34197664789822,F
3.1745789502344635,F
2.381800835408854,F
76.18435328528773,B
98.42458588103497,A
53.005095642113766,F
41.56831059434302,F
62.18027770103113,D
57.20602301221342,D
68.38523661248136,C
0.23256715181603216,F
99.47490114947588,A
83.35404618891958,B
6.67980772168103,F
95.72515474379655,A
77.46987836737847,B
78.89672847862997,B
67.44965705525485,C
94.35712918416552,A
74.98852154614715,C
50.238715691397026,F
14.142407664589552,F
49.97919721174935,F
90.74623467695201,A
8.315560275066524,F
37.97271641090778,F
82.25614406436551,B
78.11020625050669,B
93.67759111390136,A
47.55020741515631,F
55.82680716306577,F
91.04578866420532,A
15.804479966030593,F
46.48653622808694,F
61.719369544392485,D
80.25190795104363,B
68.95578313536451,C
27.736802654653758,F
48.69623247066851,F
56.49374205248326,D
66.75758725354478,C
49.863904311070996,F
22.906861535217836,F
36.79355860705736,F
29.36882554446355,F
48.98657331275212,F
91.9564529632933,A
35.045901599782184,F
4.1365735196166264,F
83.96338389859224,B
74.15204256280686,C
76.34906164843511,B
42.33150842997243,F
7.696693283059808,F
99.78983012168227,A
74.85235087021155,C
2.3526143957687817,F
30.700334540681627,F
93.17551212144596,A
76.8177078401142,B
12.573607948968203,F
71.92788142753682,C
38.61932120096532,F
45.08255466346787,F
94.38255472210707,A
28.79629726612616,F
87.22285044542014,A
43.67113710531093,F
83.85586249556127,B
74.10782700771145,C
56.30400671959106,D
31.35162180434842,F
67.66654973136507,C
68.36637546111183,C
98.28266492830565,A
29.449535900740166,F
5.271442609978072,F
96.00888668080508,A
4.829510420115268,F
2.9992654454960577,F
33.44645522441512,F
89.88705632933302,A
2.342178744961365,F
28.5650137568515,F
84.78754794831359,B
35.8801124155254,F
10.43414398901814,F
48.97825185610512,F
46.48117126252812,F
93.16175272710512,A
67.08265338264276,C
13.814944823918962,F
21.436319694917106,F
80.06484493227619,B
81.32199761930069,B
25.138233100518605,F
86.80415384997659,A
44.177925047982,F
2.7099867200866323,F
72.99834205786641,C
69.08540128611614,C
69.92495545108683,C
15.399414979430826,F
89.00672189348214,A
54.19321097361646,F
49.85820000088281,F
99.06125335397438,A
64.67207116133096,D
98.65448336532702,A
67.4190359343666,C
23.511148601262455,F
50.22690979819039,F
84.80416847093679,B
9.520591265922873,F
1.0596429088493564,F
64.39300480068205,D
76.163343016927,B
62.970758657992576,D
10.3755376508607,F
90.78662844405446,A
75.73095980441992,C
44.08773533438184,F
83.63105702336226,B
90.31777859145323,A
98.0268869672526,A
55.47820322218416,F
69.31194206738111,C
55.300695311565015,F
10.944035896500438,F
46.346574227367086,F
48.05026295789895,F
88.58136266143897,A
66.27916126856307,C
56.3659049857178,D
98.21921861189999,A
41.97029026459336,F
38.14147407599625,F
25.74916098767047,F
97.99342431198217,A
75.58341732260845,C
95.65768084705496,A
56.63836216644293,D
26.19177440592343,F
21.28737445783646,F
91.64794438069006,A
51.191798737403246,F
32.41400643040263,F
27.614366513595414,F
63.40881601574667,D
30.717123648709478,F
96.28311543195399,A
62.952004057285514,D
91.62452464178591,A
3.949804712665661,F
72.1290757067726,C
4.65442465156517,F
77.53196673182161,B
92.22735633302622,A
38.88581801296962,F
21.741727030540968,F
50.881407112618085,F
32.10024213530652,F
57.4115530330402,D
23.969810865844998,F
29.238794204516662,F
29.48713302586492,F
32.85846671058435,F
99.98521399475403,A
28.39469975100153,F
15.065781376887111,F
19.25670644556361,F
53.714845268144174,F
65.9827768972448,D
66.7323633624287,C
99.96874840625455,A
46.11347242029494,F
98.1812919006579,A
55.29935851790039,F
53.417235851779445,F
20.07979117203328,F
85.19691853734197,B
74.02506350667312,C
9.984550814176174,F
0.9783949061476283,F
29.973535424613516,F
19.42889603068054,F
72.936430509871,C
24.30882647337118,F
59.95559248933443,D
64.25649618246045,D
94.57960302685227,A
67.51251226404197,C
49.69610949804885,F
7.806976498029828,F
74.91021416853158,C
32.1673836006393,F
41.601947365872775,F
85.70135313851709,B
56.20237569356604,D
39.712582395120336,F
3.3541734156587566,F
75.44288362185168,C
64.51304935399087,D
4.118092286705277,F
11.033446802311865,F
23.856804509144247,F
26.434446694649306,F
44.41006831832054,F
79.88343483989051,B
66.16641758481829,C
98.11861783210217,A
8.762470989546877,F
8.340292683938532,F
10.928562206281555,F
99.33163051361193,A
71.94524084320439,C
50.71640987896636,F
99.2193136530613,A
0.00964071517285392,F
4.554873239905232,F
99.65280349400295,A
5.748073400878495,F
49.0353567623534,F
14.60023594705998,F
16.450252138235875,F
99.1296021223399,A
1.0283086066032343,F
1.534083774074646,F
30.914089989616112,F
26.64919106503152,F
57.5744593803923,D
34.39957793502922,F
87.56988962797074,A
77.6097858389601,B
69.5066858949399,C
46.94520658202816,F
41.04778094832787,F
88.71272483765415,A
33.4326224636168,F
89.73619581163467,A
63.89492950245589,D
70.51969888959229,C
53.134613635158914,F
17.479849786486778,F
52.261325925632754,F
39.055595526596385,F
7.842109821074028,F
14.128722184766573,F
1.0095712831982961,F
58.18163417265194,D
36.10511078455575,F
96.44325815912981,A
39.648210068024255,F
11.621286268537157,F
33.268320321735764,F
97.8109387579593,A
27.143563047111886,F
94.46974995958098,A
84.67864917927726,B
36.19320185819742,F
54.83822371642182,F
11.220481515221314,F
91.31241829564432,A
58.746923534348525,D
47.478273261174806,F
42.021154280844875,F
53.72509728937255,F
49.2039854267565,F
25.71073415442122,F
22.0502663195993,F
50.851192846178826,F
32.3119725092346,F
33.44295503463272,F
2.9945733138924013,F
1.7148448662225535,F
51.980036920539064,F
21.537032507865316,F
94.0937065805678,A
72.03709901753183,C
87.33536407248226,A
20.172754826555327,F
74.66503691818784,C
8.207129887296071,F
90.40493302448405,A
26.40397077794585,F
73.09162705399764,C
65.19519728264514,D
45.50570946582302,F
51.95738260258128,F
35.59776760253347,F
6.562345250554024,F
85.89265305839474,B
51.30086652341459,F
68.07888591668994,C
71.15111961474567,C
8.89086889818379,F
62.54335265778187,D
65.42702261177459,D
81.39883296818098,B
52.36121141623368,F
56.63335448963364,D
79.04685318133596,B
19.162558206965652,F
63.409820277187734,D
96.65855143486233,A
1.6259028908456208,F
56.361194897281585,D
1.030420143053401,F
8.615847502782081,F
95.97922529115982,A
33.49172976141247,F
38.62358335677069,F
81.55354765145132,B
78.42321014028676,B
85.67654549247283,B
38.78371067851525,F
39.968877809571254,F
60.01093298452348,D
98.18076096767963,A
24.383556118372375,F
73.57618653214003,C
27.651964211137447,F
3.373765290280173,F
92.20928180629818,A
90.493984072148,A
32.413648197414076,F
12.690677676297968,F
35.75374971752736,F
9.750179404756153,F
34.459089512496654,F
84.02088668185318,B
85.1808133891182,B
26.154627950500743,F
35.118927052594074,F
40.091502116864866,F
42.13407954862268,F
32.91242151505567,F
12.824714853964736,F
85.7936522554048,B
95.044056375564,A
47.3928239706248,F
39.995496024746345,F
15.28455954968263,F
96.27305856929812,A
6.439796023223354,F
80.32666356223267,B
9.004582232938851,F
55.90697387652589,F
8.216645230095143,F
11.150670023876097,F
61.38609254017582,D
45.77520717647642,F
6.587339130404346,F
56.64884250086638,D
77.11075299541893,B
71.20650627983291,C
39.40655244657052,F
96.30414832665045,A
20.221341113104362,F
99.5658206649141,A
21.54077525765652,F
78.93828596411096,B
41.970400394383,F
47.597273130538454,F
8.343938360895164,F
5.810627146230796,F
8.895329252939256,F
47.32243330558206,F
63.809057760903684,D
54.961751839531644,F
62.553759624157976,D
